client_id,outflow_intensity,competitor_share,competitor_intensity,net_flow_ratio,recent_outflow_share,contributions_stopped,perf_spread_excess,fee_rate,fee_excess,tenure_years,sold_heavily,portfolio_value,age,churned,severity
C-04424,0.1694,0.6667,0.1129,-0.0919,0.1905,0,-0.0027,0.011,0.0018,7.2,1,62000,31,1,0.428
C-04425,0.0843,0.0,0.0,-0.069,0.4535,0,0.0075,0.00907,-0.00013,0.3,1,1020000,71,0,0.0
C-04426,0.1068,0.0,0.0,-0.0689,0.0,0,-0.0056,0.00966,0.00046,4.6,0,538500,73,0,0.017
C-04427,0.1939,0.0,0.0,0.002,0.7895,0,0.0001,0.011,0.0018,0.9,0,49000,40,1,0.069
C-04428,0.0826,0.0,0.0,-0.0738,0.2275,0,0.0474,0.00631,-0.00289,0.3,0,5455500,57,1,0.169
C-04429,0.2004,0.1592,0.0319,-0.1866,0.5446,0,0.0373,0.0093,0.0001,0.3,0,783500,61,0,0.072
C-04430,0.1425,0.175,0.0249,-0.1425,0.0,1,0.0114,0.00939,0.00019,11.8,0,702000,35,0,0.04
C-04431,0.0549,0.0,0.0,-0.0148,0.0,0,-0.0153,0.011,0.0018,22.1,0,209500,74,0,0.089
C-04432,0.0904,0.0,0.0,-0.0904,1.0,1,0.0288,0.00905,-0.00015,4.7,0,1029000,57,0,0.038
C-04433,0.1603,0.0,0.0,-0.0877,0.2727,0,0.0002,0.0099,0.0007,12.8,0,446000,56,0,0.042
C-04434,0.065,0.0,0.0,-0.0429,0.4205,0,-0.0015,0.00844,-0.00076,15.6,1,1353000,53,0,0.061
C-04435,0.1055,0.0,0.0,-0.0853,0.142,0,0.0022,0.00925,5e-05,0.9,0,834500,52,0,0.039
C-04436,0.095,0.0,0.0,-0.057,0.0,0,-0.0036,0.011,0.0018,2.3,0,189500,55,0,0.071
C-04437,0.1537,0.5047,0.0776,-0.1261,0.7477,0,-0.0165,0.0103,0.0011,2.3,1,348000,32,0,0.046
C-04438,0.1461,0.0,0.0,-0.1292,0.3976,0,-0.0057,0.0107,0.0015,2.5,0,284000,29,0,0.015
C-04439,0.1646,0.0,0.0,-0.1646,0.2593,1,-0.0087,0.011,0.0018,11.6,0,82000,51,0,0.011
C-04440,0.135,0.0,0.0,-0.135,0.3647,1,0.0042,0.00949,0.00029,7.5,0,629500,63,0,0.082
C-04441,0.0897,0.4444,0.0399,-0.0578,1.0,0,0.0111,0.011,0.0018,10.4,0,150500,53,0,0.083
C-04442,0.0367,0.0,0.0,0.022,0.0,0,0.0079,0.011,0.0018,1.8,0,122500,40,0,0.023
C-04443,0.2279,0.5821,0.1327,-0.2279,0.0,1,0.0362,0.011,0.0018,5.1,1,147000,69,1,0.324
C-04444,0.1458,0.0,0.0,-0.0208,0.7857,0,-0.009,0.011,0.0018,11,0,48000,33,0,0.035
C-04445,0.4375,0.7143,0.3125,-0.2375,0.4762,0,0.0465,0.011,0.0018,1.2,0,48000,32,1,0.115
C-04446,0.2484,0.125,0.0311,-0.2484,0.2,1,-0.0198,0.011,0.0018,2.3,0,80500,44,0,0.037
C-04447,0.1562,0.0,0.0,-0.1562,0.3333,1,-0.0007,0.011,0.0018,2.1,0,48000,25,0,0.074
C-04448,0.1007,0.0,0.0,-0.1007,0.3333,1,0.0016,0.011,0.0018,0.9,0,74500,33,0,0.023
C-04449,0.0619,0.0,0.0,-0.0308,0.0,0,-0.0073,0.0103,0.0011,8.8,0,347500,41,0,0.039
C-04450,0.0966,0.0,0.0,-0.0966,0.5,1,0.0164,0.011,0.0018,0.3,0,103500,37,0,0.059
C-04451,0.1341,0.0,0.0,-0.0959,0.4576,0,-0.0125,0.011,0.0018,7.7,0,220000,68,0,0.124
C-04452,0.1277,0.0,0.0,-0.0755,0.4894,0,-0.0119,0.011,0.0018,3.5,0,184000,36,0,0.0
C-04453,0.1626,0.0,0.0,-0.1626,0.35,1,0.0232,0.011,0.0018,9.4,0,123000,47,0,0.065
C-04454,0.2083,0.45,0.0938,0.0917,0.25,0,0.0058,0.011,0.0018,3,1,48000,25,0,0.096
C-04455,0.1887,0.1879,0.0355,-0.1887,0.0,1,0.003,0.00654,-0.00266,2.8,1,4639500,74,1,0.258
C-04456,0.1005,0.0,0.0,-0.0914,0.1688,0,0.0383,0.01013,0.00093,2.6,0,383000,48,0,0.041
C-04457,0.0686,0.0,0.0,0.2137,0.0714,0,-0.0098,0.011,0.0018,10,0,102000,32,0,0.054
C-04458,0.0879,0.0,0.0,-0.0487,0.5577,0,0.0096,0.0092,0.0,6.8,1,887000,36,0,0.065
C-04459,0.0818,0.0,0.0,-0.0236,1.0,0,-0.0188,0.011,0.0018,16.1,0,165000,68,0,0.051
C-04460,0.0864,0.0,0.0,-0.0209,0.5789,0,-0.0194,0.011,0.0018,12.4,1,110000,68,0,0.023
C-04461,0.14,0.4286,0.06,0.172,0.2857,0,0.0086,0.011,0.0018,5,0,50000,27,0,0.026
C-04462,0.1158,0.0,0.0,0.0358,0.4545,0,0.0066,0.011,0.0018,3,0,47500,25,0,0.018
C-04463,0.1652,0.0,0.0,-0.113,0.4737,0,0.0015,0.011,0.0018,18.2,0,115000,72,0,0.027
C-04464,0.0496,0.0,0.0,0.0131,0.0,0,0.0052,0.011,0.0018,7,0,191500,29,0,0.062
C-04465,0.1785,0.0,0.0,-0.1743,0.6406,0,-0.01,0.00766,-0.00154,2.8,0,2260500,44,0,0.029
C-04466,0.0821,0.0,0.0,-0.0081,0.0784,0,0.0356,0.01051,0.00131,4,1,310500,26,0,0.014
C-04467,0.091,0.0,0.0,-0.0854,0.3426,0,-0.0017,0.00616,-0.00304,7.3,1,6141000,63,0,0.062
C-04468,0.0723,0.0,0.0,-0.0723,0.7032,1,0.0028,0.00895,-0.00025,0.3,0,1071500,64,0,0.053
C-04469,0.2118,0.5444,0.1153,-0.1065,0.5444,0,0.0028,0.01007,0.00087,10.8,1,399000,49,1,0.337
C-04470,0.1454,0.0,0.0,-0.0431,0.7414,0,-0.0135,0.011,0.0018,7.2,1,199500,57,0,0.005
C-04471,0.4794,0.7566,0.3627,-0.4341,0.4457,0,0.0324,0.01074,0.00154,23.7,1,278500,75,0,0.015
C-04472,0.1374,0.0,0.0,-0.0846,0.52,0,0.0017,0.011,0.0018,0.3,1,91000,73,0,0.004
C-04473,0.032,0.0,0.0,-0.011,0.1818,0,0.0024,0.011,0.0018,10.2,0,172000,47,0,0.065
C-04474,0.0362,0.0,0.0,-0.0244,0.0,0,0.0276,0.00924,4e-05,7.4,1,843000,49,0,0.049
C-04475,0.0753,0.0,0.0,0.0796,0.5714,0,-0.0022,0.011,0.0018,14.7,0,46500,53,0,0.058
C-04476,0.0309,0.0,0.0,-0.0309,0.4444,1,-0.0124,0.011,0.0018,4,1,145500,26,0,0.052
C-04477,0.1282,0.0,0.0,-0.1282,0.1456,1,0.018,0.00928,8e-05,5.0,0,803500,62,0,0.045
C-04478,0.1286,0.0,0.0,-0.0648,0.3607,0,-0.0144,0.00871,-0.00049,8.7,0,1186000,42,0,0.053
C-04479,0.2444,0.5559,0.1359,-0.2321,0.8287,0,0.0344,0.00957,0.00037,1.8,0,585000,75,0,0.075
C-04480,0.2523,0.7695,0.1942,-0.2523,0.0823,1,0.0509,0.0098,0.0006,14,0,481500,36,1,0.67
C-04481,0.1789,0.7424,0.1328,-0.1268,0.1364,0,0.0023,0.011,0.0018,15.2,1,184500,43,1,0.67
C-04482,0.1102,0.0,0.0,-0.0409,0.3095,0,0.006,0.011,0.0018,0.3,1,190500,49,0,0.052
C-04483,0.0884,0.0,0.0,0.0902,0.2105,0,0.0045,0.011,0.0018,7.5,0,107500,70,0,0.036
C-04484,0.25,0.0,0.0,-0.2393,0.3304,0,-0.0217,0.0099,0.0007,4.1,0,448000,51,1,0.154
C-04485,0.1327,0.0,0.0,-0.1134,0.0379,0,-0.0056,0.00976,0.00056,0.3,1,497500,62,0,0.071
C-04486,0.0707,0.0,0.0,-0.0101,1.0,0,-0.0014,0.011,0.0018,6.7,0,99000,70,0,0.0
C-04487,0.2056,0.0,0.0,-0.1889,0.5105,0,0.0005,0.00958,0.00038,0.8,0,576500,46,0,0.049
C-04488,0.2028,0.3174,0.0644,-0.2028,0.0,1,0.0122,0.00921,1e-05,6.3,1,877500,55,1,0.588
C-04489,0.0758,0.0,0.0,-0.07,0.4592,0,-0.0063,0.00618,-0.00302,8.8,0,6063000,74,0,0.032
C-04490,0.1122,0.0,0.0,-0.1122,0.6364,1,0.0019,0.011,0.0018,1.2,0,49000,26,0,0.051
C-04491,0.0648,0.0,0.0,-0.0648,0.32,1,0.0287,0.011,0.0018,4.2,1,193000,45,0,0.058
C-04492,0.4443,0.8589,0.3816,-0.4443,0.069,1,0.0523,0.01024,0.00104,11.1,0,359000,40,1,0.514
C-04493,0.1332,0.3763,0.0501,-0.1332,0.2151,1,0.0533,0.01029,0.00109,1.0,0,349000,47,0,0.019
C-04494,0.5022,0.8065,0.4051,-0.4628,0.8333,0,0.0419,0.01037,0.00117,3.5,1,334500,58,1,0.563
C-04495,0.06,0.0,0.0,0.0072,0.4667,0,-0.0083,0.011,0.0018,0.3,0,125000,29,0,0.031
C-04496,0.0417,0.0,0.0,-0.0417,0.6548,1,0.0289,0.0091,-0.0001,11.1,1,1008000,39,0,0.0
C-04497,0.1275,0.0,0.0,-0.0857,0.0,0,-0.0055,0.00995,0.00075,3.5,1,431500,28,0,0.036
C-04498,0.0528,0.0,0.0,0.1764,0.0,0,0.0136,0.011,0.0018,3.2,1,199000,53,0,0.044
C-04499,0.0584,0.0,0.0,-0.0584,0.0,1,0.0278,0.011,0.0018,3.3,0,222500,44,1,0.19
C-04500,0.0359,0.0,0.0,-0.0224,1.0,0,0.036,0.0099,0.0007,5.0,0,446000,58,0,0.033
C-04501,0.19,0.2982,0.0567,-0.126,0.0,0,0.008,0.011,0.0018,15.3,0,150000,53,0,0.0
C-04502,0.2151,0.0,0.0,-0.1721,0.9048,0,-0.0035,0.0101,0.0009,0.6,0,390500,72,0,0.021
C-04503,0.0566,0.0,0.0,0.0483,0.0,0,-0.0019,0.011,0.0018,8,0,194500,30,0,0.029
C-04504,0.1128,0.0,0.0,-0.105,0.0,0,0.0067,0.0074,-0.0018,20.0,1,2911500,53,0,0.0
C-04505,0.323,0.7086,0.2288,-0.3174,0.0428,0,0.0438,0.00958,0.00038,4.0,0,579000,70,0,0.025
C-04506,0.1754,0.0,0.0,-0.1553,0.0,0,-0.001,0.0086,-0.0006,0.3,1,1251500,56,0,0.054
C-04507,0.0984,0.0,0.0,0.0787,0.25,0,-0.0022,0.011,0.0018,21.2,0,61000,48,0,0.016
C-04508,0.2424,0.1748,0.0424,-0.2424,0.5175,1,0.0138,0.01062,0.00142,4.2,0,295000,74,0,0.031
C-04509,0.0896,0.0,0.0,-0.0896,0.122,1,0.0035,0.00987,0.00067,13.2,0,457500,66,0,0.069
C-04510,0.0426,0.0,0.0,0.0596,0.5,0,-0.0235,0.011,0.0018,10,1,47000,32,0,0.035
C-04511,0.1676,0.0,0.0,-0.0289,0.6897,0,-0.002,0.011,0.0018,12.8,0,86500,41,0,0.034
C-04512,0.1458,0.2143,0.0312,0.0792,0.2857,0,0.0039,0.011,0.0018,2.9,0,48000,32,0,0.063
C-04513,0.0534,0.0,0.0,0.0347,0.4792,0,0.0037,0.00989,0.00069,2.2,0,449500,29,0,0.004
C-04514,0.1548,0.0,0.0,-0.147,0.4336,0,-0.0186,0.00985,0.00065,21.3,0,462000,50,0,0.0
C-04515,0.0887,0.0,0.0,0.0016,0.4242,0,-0.0079,0.011,0.0018,12.7,0,186000,38,0,0.042
C-04516,0.1242,0.0,0.0,-0.0548,0.6311,0,0.0022,0.01001,0.00081,12.6,0,414500,59,0,0.021
C-04517,0.3106,0.6494,0.2017,-0.2928,0.2669,0,0.0254,0.01005,0.00085,3,1,404000,25,1,0.627
C-04518,0.0713,0.0,0.0,-0.0393,0.9346,0,0.0067,0.00933,0.00013,1.8,0,750000,75,0,0.026
C-04519,0.3679,0.7692,0.283,-0.3679,0.359,1,0.0186,0.011,0.0018,3.3,1,212000,74,0,0.03
C-04520,0.1767,0.6703,0.1184,-0.1208,0.967,0,-0.0018,0.01093,0.00173,4.2,1,257500,71,0,0.007
C-04521,0.065,0.0,0.0,-0.0043,0.5556,0,-0.0111,0.0094,0.0002,0.5,0,692500,46,0,0.047
C-04522,0.1008,0.0,0.0,-0.0891,0.2863,0,0.0031,0.00883,-0.00037,4.4,1,1126000,55,0,0.083
C-04523,0.0654,0.0,0.0,-0.0539,0.4688,0,-0.001,0.00829,-0.00091,1.3,0,1469000,68,1,0.435
C-04524,0.1354,0.2903,0.0393,-0.062,0.0645,0,0.0095,0.011,0.0018,0.7,0,114500,56,0,0.09
C-04525,0.287,0.5938,0.1704,-0.287,0.125,1,0.0396,0.011,0.0018,3.1,1,111500,57,1,0.619
C-04526,0.0761,0.0,0.0,-0.0152,0.0,0,-0.0052,0.01009,0.00089,1.2,0,394000,60,0,0.0
C-04527,0.3081,0.3231,0.0995,-0.3081,0.5385,1,0.0548,0.011,0.0018,2.1,0,105500,26,1,0.361
C-04528,0.2215,0.0,0.0,-0.2215,0.3712,1,-0.0137,0.0106,0.0014,1.2,1,298000,63,0,0.093
C-04529,0.1373,0.0,0.0,-0.1135,0.1184,0,-0.001,0.00963,0.00043,0.7,0,553500,44,1,0.171
C-04530,0.1026,0.0,0.0,-0.1026,0.3275,1,-0.0215,0.00785,-0.00135,3.8,0,1949500,52,0,0.024
C-04531,0.0538,0.0,0.0,0.0753,0.0,0,0.0526,0.011,0.0018,0.3,0,46500,69,0,0.08
C-04532,0.1291,0.5641,0.0728,-0.1159,0.1026,0,0.0321,0.011,0.0018,1.8,0,151000,67,0,0.061
C-04533,0.2258,0.0,0.0,0.0323,0.5714,0,-0.0041,0.011,0.0018,5,1,46500,27,0,0.074
C-04534,0.0424,0.0,0.0,-0.0424,1.0,1,-0.013,0.00993,0.00073,3.9,1,436000,68,0,0.07
C-04535,0.1832,0.0,0.0,-0.1432,0.5668,0,-0.0069,0.00972,0.00052,6.7,0,510500,54,0,0.028
C-04536,0.1544,0.5357,0.0827,-0.1412,0.0,0,0.0015,0.0108,0.0016,0.4,1,272000,75,0,0.016
C-04537,0.093,0.0,0.0,-0.0717,0.1765,0,0.0115,0.00935,0.00015,3.4,0,731000,39,0,0.02
C-04538,0.1119,0.0,0.0,-0.1098,0.5376,0,-0.0053,0.00676,-0.00244,4.0,0,4038500,53,0,0.056
C-04539,0.1579,0.0,0.0,-0.1287,0.1795,0,0.0159,0.00977,0.00057,9.8,1,494000,36,0,0.082
C-04540,0.1386,0.0,0.0,-0.1386,0.9462,1,-0.0106,0.01036,0.00116,9.3,0,335500,49,0,0.0
C-04541,0.0918,0.0,0.0,0.0551,0.3333,0,-0.0037,0.011,0.0018,2.0,0,98000,30,0,0.0
C-04542,0.1438,0.552,0.0794,-0.0417,0.712,0,0.0022,0.00994,0.00074,7.9,0,434500,40,0,0.073
C-04543,0.0663,0.0,0.0,-0.0663,0.7353,1,0.0319,0.01094,0.00174,2.7,0,256500,69,0,0.042
C-04544,0.2353,0.7506,0.1766,-0.2353,0.8941,1,0.0443,0.00919,-1e-05,6.0,1,903000,69,1,1.0
C-04545,0.1417,0.0,0.0,-0.0817,0.2941,0,0.0355,0.011,0.0018,9.8,0,60000,72,0,0.059
C-04546,0.304,0.4721,0.1435,-0.304,0.9777,1,0.0531,0.00991,0.00071,7.0,0,442500,75,1,0.173
C-04547,0.1116,0.0,0.0,-0.1073,0.0,0,0.0181,0.00594,-0.00326,16.5,0,7617500,43,0,0.0
C-04548,0.0982,0.0,0.0,-0.0267,0.4464,0,-0.0043,0.01069,0.00149,3.9,0,285000,73,0,0.0
C-04549,0.19,0.0,0.0,-0.19,0.55,1,0.0132,0.00958,0.00038,17.7,1,579000,51,0,0.03
C-04550,0.4174,0.5,0.2087,-0.4174,0.1354,1,0.0384,0.011,0.0018,3.6,0,230000,49,1,0.465
C-04551,0.0601,0.0,0.0,-0.0099,0.3913,0,-0.003,0.011,0.0018,14.8,0,191500,72,0,0.063
C-04552,0.0536,0.0,0.0,-0.0503,0.0,0,0.0373,0.00889,-0.00031,4.8,0,1100500,38,0,0.027
C-04553,0.1991,0.0,0.0,-0.1688,0.3846,0,-0.0138,0.00851,-0.00069,1.3,0,1306000,38,0,0.052
C-04554,0.1667,0.0,0.0,0.1333,0.2917,0,0.0254,0.011,0.0018,3.4,0,72000,53,0,0.03
C-04555,0.0618,0.0,0.0,-0.0563,1.0,0,-0.0188,0.00716,-0.00204,2.1,1,3293500,64,0,0.061
C-04556,0.2242,0.0,0.0,-0.1656,0.7772,0,0.0436,0.00995,0.00075,14.6,0,430500,74,0,0.054
C-04557,0.1325,0.0,0.0,0.0699,0.3636,0,-0.0096,0.011,0.0018,7.8,1,83000,39,0,0.028
C-04558,0.0398,0.0,0.0,-0.0356,0.8261,0,0.0397,0.00922,2e-05,1.0,1,867500,61,0,0.049
C-04559,0.0524,0.0,0.0,-0.0342,0.0,0,-0.0061,0.00936,0.00016,0.6,0,725000,70,0,0.028
C-04560,0.0369,0.0,0.0,-0.0037,0.8125,0,-0.0005,0.011,0.0018,14.7,0,217000,68,0,0.01
C-04561,0.1895,0.0,0.0,-0.1416,0.2105,0,0.0062,0.011,0.0018,4.1,0,200500,32,0,0.054
C-04562,0.0989,0.0,0.0,-0.0813,0.1605,0,-0.0002,0.01003,0.00083,1.3,0,409500,71,0,0.016
C-04563,0.0985,0.0,0.0,-0.049,0.3837,0,-0.013,0.00993,0.00073,1.2,0,436500,64,0,0.039
C-04564,0.2494,0.2383,0.0594,-0.2214,0.5026,0,0.0082,0.01011,0.00091,10,1,387000,32,0,0.0
C-04565,0.1091,0.0,0.0,-0.1091,0.6531,1,-0.0044,0.011,0.0018,5.6,1,224500,68,0,0.051
C-04566,0.2008,0.0,0.0,0.1004,0.2708,0,0.0388,0.011,0.0018,23.1,0,119500,47,1,0.389
C-04567,0.1639,0.0,0.0,-0.0262,0.4,0,0.0002,0.011,0.0018,1.5,1,61000,34,0,0.028
C-04568,0.1652,0.1789,0.0296,-0.0734,0.3684,0,0.0016,0.01067,0.00147,9.4,0,287500,64,0,0.033
C-04569,0.0555,0.0,0.0,-0.0469,0.0,0,0.0011,0.01074,0.00154,2.8,0,279500,75,0,0.02
C-04570,0.0503,0.0,0.0,-0.0201,0.125,0,-0.0049,0.011,0.0018,0.4,0,79500,65,0,0.048
C-04571,0.2496,0.4872,0.1216,-0.1907,0.5192,0,0.0298,0.0105,0.0013,0.3,1,312500,36,1,0.434
C-04572,0.055,0.0,0.0,-0.055,0.7331,1,-0.0076,0.00765,-0.00155,0.9,1,2281500,33,0,0.01
C-04573,0.2722,0.4767,0.1297,-0.2494,0.0756,0,0.0295,0.01048,0.00128,7.3,0,316000,74,0,0.005
C-04574,0.1914,0.0,0.0,-0.1914,0.5169,1,0.0096,0.011,0.0018,1.4,0,232500,35,0,0.037
C-04575,0.0909,0.0,0.0,-0.0834,0.3793,0,-0.0109,0.00885,-0.00035,0.3,0,1116500,54,0,0.108
C-04576,0.177,0.0,0.0,-0.0998,0.5974,0,-0.0091,0.011,0.0018,2.9,0,217500,64,1,0.257
C-04577,0.1209,0.0,0.0,0.0637,0.7273,0,0.004,0.011,0.0018,3,0,91000,25,0,0.005
C-04578,0.1315,0.0,0.0,-0.118,0.4011,0,0.0061,0.00938,0.00018,5.7,0,711000,56,0,0.0
C-04579,0.0571,0.0,0.0,-0.0571,0.5802,1,0.0284,0.00835,-0.00085,21.4,0,1419500,55,0,0.05
C-04580,0.1532,0.2105,0.0323,-0.0952,0.7368,0,-0.0145,0.011,0.0018,5.4,0,62000,59,0,0.044
C-04581,0.3542,0.7059,0.25,-0.2229,0.1765,0,0.0444,0.011,0.0018,8,0,48000,30,1,0.696
C-04582,0.1736,0.1837,0.0319,-0.168,0.472,0,0.0001,0.00761,-0.00159,7.1,1,2368000,64,0,0.02
C-04583,0.1132,0.0,0.0,0.0385,0.8831,0,-0.0066,0.00942,0.00022,0.6,1,680500,40,0,0.032
C-04584,0.1108,0.5036,0.0558,0.0078,0.705,0,0.0023,0.0095,0.0003,15.5,0,627000,39,0,0.013
C-04585,0.1308,0.1429,0.0187,0.5869,0.6429,0,-0.0117,0.011,0.0018,3,0,53500,25,0,0.019
C-04586,0.0441,0.0,0.0,-0.0441,0.8333,1,-0.0032,0.011,0.0018,5.8,0,136000,67,0,0.065
C-04587,0.074,0.0,0.0,0.0341,0.9565,0,-0.0019,0.011,0.0018,1.6,0,155500,60,0,0.0
C-04588,0.0598,0.0,0.0,0.0054,0.3636,0,-0.0154,0.011,0.0018,19.6,0,92000,60,0,0.055
C-04589,0.1607,0.1677,0.027,-0.1396,0.229,0,0.0024,0.00915,-5e-05,6.4,1,964500,39,0,0.021
C-04590,0.1349,0.0,0.0,-0.107,0.1897,0,-0.0059,0.011,0.0018,3.9,0,215000,35,0,0.011
C-04591,0.097,0.0,0.0,-0.097,0.1375,1,-0.005,0.00926,6e-05,1.2,0,825000,37,0,0.037
C-04592,0.0474,0.0,0.0,-0.0213,0.6514,0,0.0252,0.00764,-0.00156,6.0,1,2301500,55,0,0.06
C-04593,0.1034,0.0,0.0,-0.091,0.45,0,0.0007,0.011,0.0018,4.8,0,193500,69,0,0.041
C-04594,0.083,0.0,0.0,-0.0642,0.0,0,-0.0138,0.00787,-0.00133,3.0,1,1922500,65,0,0.073
C-04595,0.1516,0.0,0.0,-0.129,0.2919,0,-0.0173,0.00968,0.00048,0.8,0,531000,65,0,0.019
C-04596,0.1237,0.0,0.0,-0.0763,0.6522,0,-0.0101,0.01074,0.00154,2.6,0,279000,42,0,0.0
C-04597,0.1467,0.0,0.0,-0.0699,0.6545,0,-0.0093,0.011,0.0018,1.0,0,187500,39,0,0.007
C-04598,0.1875,0.0,0.0,0.0833,0.5,0,0.0538,0.011,0.0018,3.6,0,48000,30,1,0.131
C-04599,0.124,0.0,0.0,-0.0446,0.2667,0,-0.0015,0.011,0.0018,1.9,1,60500,70,0,0.001
C-04600,0.2677,0.4598,0.1231,-0.2012,0.6092,0,0.0387,0.011,0.0018,11.0,0,162500,70,0,0.101
C-04601,0.1931,0.5607,0.1083,-0.1917,0.6262,0,0.0467,0.00925,5e-05,4.2,1,831000,69,0,0.048
C-04602,0.0795,0.0,0.0,-0.0343,0.0,0,0.01,0.011,0.0018,6.7,1,239000,67,0,0.028
C-04603,0.0733,0.0,0.0,0.0138,0.4845,0,-0.0012,0.00944,0.00024,16.5,0,661500,60,0,0.048
C-04604,0.0632,0.0,0.0,-0.0315,0.5116,0,-0.0203,0.00942,0.00022,2.1,0,680000,48,0,0.043
C-04605,0.0741,0.0,0.0,-0.0741,0.5455,1,0.055,0.011,0.0018,1.0,0,148500,39,1,0.155
C-04606,0.0472,0.0,0.0,0.2472,0.2,0,0.0183,0.011,0.0018,2.8,0,53000,28,0,0.03
C-04607,0.096,0.0,0.0,-0.0598,0.0,0,0.0115,0.00985,0.00065,6.0,1,463500,56,0,0.072
C-04608,0.2221,0.5645,0.1254,-0.2221,0.1351,1,0.0476,0.00738,-0.00182,1.4,0,2966500,45,1,0.858
C-04609,0.2396,0.1739,0.0417,0.1354,0.3913,0,0.0308,0.011,0.0018,2.7,0,48000,27,0,0.028
C-04610,0.161,0.0,0.0,0.0424,0.0,0,-0.0047,0.011,0.0018,1.0,0,59000,25,0,0.086
C-04611,0.1264,0.0,0.0,-0.1176,0.1208,0,-0.0051,0.00926,6e-05,5.0,0,819000,62,0,0.059
C-04612,0.2262,0.6316,0.1429,-0.0452,0.8246,0,0.0499,0.011,0.0018,27,0,126000,49,1,0.227
C-04613,0.1557,0.0,0.0,-0.0834,0.0,0,0.0004,0.00928,8e-05,16.3,0,796500,57,0,0.024
C-04614,0.0947,0.0,0.0,-0.0657,0.5727,0,0.0156,0.00958,0.00038,12.2,0,581000,40,0,0.024
C-04615,0.1008,0.0,0.0,-0.1008,0.0591,1,0.0178,0.00858,-0.00062,0.3,0,1260500,70,0,0.049
C-04616,0.1274,0.0,0.0,-0.1157,0.2994,0,0.0093,0.00951,0.00031,0.3,0,616000,72,0,0.038
C-04617,0.1497,0.0,0.0,-0.1497,0.4,1,0.0284,0.00919,-1e-05,3.4,0,902000,50,0,0.026
C-04618,0.1227,0.0,0.0,-0.1227,0.6623,1,0.0287,0.0095,0.0003,7.7,0,627500,41,1,0.722
C-04619,0.0672,0.0,0.0,-0.0637,0.3478,0,-0.0085,0.00941,0.00021,0.9,0,684500,50,0,0.041
C-04620,0.1896,0.339,0.0643,-0.1838,0.5127,0,0.0517,0.0095,0.0003,14.4,0,622500,39,0,0.045
C-04621,0.1961,0.1538,0.0302,-0.1411,0.4843,0,-0.0069,0.0092,0.0,1.1,0,895000,31,0,0.029
C-04622,0.0556,0.0,0.0,-0.0451,0.2237,0,-0.0054,0.00941,0.00021,4.4,0,683500,65,0,0.0
C-04623,0.0379,0.0,0.0,-0.0296,0.0,0,0.0544,0.0079,-0.0013,0.7,0,1874000,70,0,0.094
C-04624,0.0531,0.0,0.0,-0.0455,0.1782,0,0.0478,0.00788,-0.00132,3.5,0,1903500,52,0,0.067
C-04625,0.0946,0.3333,0.0315,-0.0946,0.3333,1,0.0453,0.011,0.0018,10,1,111000,32,0,0.02
C-04626,0.1354,0.0,0.0,0.2146,0.5385,0,-0.0061,0.011,0.0018,0.5,1,48000,25,0,0.056
C-04627,0.0957,0.0,0.0,-0.0165,0.2069,0,-0.0002,0.011,0.0018,0.9,0,151500,44,0,0.005
C-04628,0.1301,0.0,0.0,0.0123,0.6491,0,-0.0002,0.011,0.0018,9.9,0,219000,64,0,0.033
C-04629,0.1006,0.0,0.0,-0.0929,0.0645,0,0.0027,0.00918,-2e-05,0.7,0,924000,54,0,0.067
C-04630,0.4642,0.6277,0.2914,-0.4642,0.6968,1,0.0495,0.011,0.0018,0.5,1,202500,46,1,0.304
C-04631,0.0737,0.0,0.0,-0.0183,0.5373,0,-0.0068,0.00988,0.00068,2.5,0,454500,36,0,0.0
C-04632,0.2025,0.375,0.0759,-0.1418,0.0,0,-0.0039,0.011,0.0018,4.4,1,79000,37,1,0.302
C-04633,0.0879,0.0,0.0,-0.0879,0.875,1,-0.0181,0.011,0.0018,15.7,1,45500,67,0,0.048
C-04634,0.0847,0.0,0.0,-0.0395,0.0,0,-0.0014,0.011,0.0018,15,0,212500,37,0,0.008
C-04635,0.2667,0.3958,0.1056,-0.2667,0.8333,1,0.0151,0.011,0.0018,0.3,0,90000,68,0,0.035
C-04636,0.0593,0.0,0.0,-0.0593,0.3611,1,0.0069,0.01056,0.00136,3.2,0,303500,68,0,0.018
C-04637,0.113,0.0,0.0,-0.113,0.0455,1,0.0108,0.01064,0.00144,5.7,0,292000,69,0,0.046
C-04638,0.3525,0.3488,0.123,-0.3361,0.5465,0,0.0348,0.011,0.0018,2.3,0,122000,56,0,0.008
C-04639,0.103,0.0,0.0,0.0712,0.2955,0,-0.0022,0.011,0.0018,2.8,0,213500,60,0,0.0
C-04640,0.0597,0.0,0.0,-0.0321,0.0,0,-0.0171,0.00946,0.00026,6.6,0,653500,48,0,0.047
C-04641,0.0915,0.0,0.0,-0.0646,0.0,0,-0.0043,0.00885,-0.00035,6,0,1115000,28,0,0.098
C-04642,0.1304,0.0,0.0,0.1565,0.5833,0,0.0054,0.011,0.0018,2.5,0,46000,50,0,0.019
C-04643,0.1549,0.0,0.0,-0.1424,0.2829,0,0.0018,0.00878,-0.00042,0.3,0,1152000,56,0,0.071
C-04644,0.0894,0.0,0.0,-0.0793,0.0,0,0.0153,0.01025,0.00105,7.6,0,358000,71,0,0.091
